545	549	559	568	576	578	582	584	585	589	590	594	603	604	605	606	610	613	623	628	629	632	634	639	643	645	648	655	658	659	660	661	672	675	678	682	688	691	693	696	699	700	717	733	743	750	761	785	786	FE-102	FE-116	FE-122	FE-131	FE-139	FE-14	FE-151	FE-16	FE-161	FE-163	FE-170	FE-188	FE-20	FE-202	FE-206	FE-208	FE-237	FE-242	FE-246	FE-252	FE-263	FE-27	FE-278	FE-28	FE-289	FE-304	FE-316	FE-337	FE-339	FE-340	FE-341	FE-342	FE-343	FE-344	FE-369	FE-370	FE-386	FE-388	FE-39	FE-396	FE-397	FE-4	FE-412	FE-432	FE-438	FE-444	FE-455	FE-458	FE-460	FE-462	FE-467	FE-47	FE-471	FE-48	FE-487	FE-488	FE-498	FE-499	FE-500	FE-516	FE-518	FE-533	FE-537	FE-559	FE-569	FE-600	FE-622	FE-644	FE-647	FE-655	FE-67	FE-685	FE-686	FE-688	FE-7	FE-701	FE-703	FE-710	FE-714	FE-717	FE-719	FE-721	FE-726	FE-728	FE-729	FE-730	FE-733	FE-737	FE-742	FE-743	FE-747	FE-748	FE-750	FE-751	FE-76	FE-760	FE-761	FE-764	FE-768	FE-769	FE-772	FE-773	FE-778	FE-780	FE-787	FE-790	FE-795	FE-94	FE-97	FLC-LB1	FLC-LB2	FLC-LB3	FLC-LB4	FLC-LB5	FLC-LB6	FLC-LB7	FS-180	FS-34	FS-537	FS-590	FS-70	FS-710	FS-715	FS-745	FS-773	FS-821	L10-1	L24-1	L33-1	L37-1	L5-1	L57-1	L58-1	L66-1	L74-1	L78-1	LB10	LB11	LB13	LB14	LB16	LB18	LB19	LB20	LB22	LB23	LB24	LB25	LB28	LB29	LB30	LB35	LB36	LB37	LB40	LB44	LB46	LB8	LB9	LIV-LB34	LIV-LB38	LIV-LB39	LIV-LB47	LIV-LB53	LIV-LB55	LIV-LB57	LIV-LB60	LIV-LB61	LIV-LB63	LIV-LB64	LIV-LB68	LIV-LB72	LIV-LB73	LIV-LB74	LIV-LB76	LIV-LB77	LIV-LB79	LIV-LB80	WB-537	WB-569	WB-581	WB-600	WB-631	WB-633	WB-644	WB-657	WB-670	WB-679	WB-681	WB-685	WB-686	WB-697	WB-710	WB-719	WB-726	WB-730	WB-737	WB-747	WB-751	WB-760	WB-764	WB-768	WB-769	WB-772	WB-773	WB-776	WB-777	WB-778	WB-779	WB-780	WB-790	WB-791	WB-794	WB-795
Proteobacteria;Gammaproteobacteria	11859	16931	12258	13474	2787	10866	12714	20832	20899	20833	17997	15011	8705	14000	11132	16377	6812	14804	17515	14418	21329	20837	16696	17216	17674	20757	14067	16793	17866	17291	8790	35585	15314	16657	14809	17483	20002	15107	12221	13273	22011	22699	8636	14921	23341	43296	29113	10754	16570	782	46	161	72	106	2208	56	9434	3347	2365	10373	657	6979	3463	330	2764	2256	468	971	39	61	11862	5	408	1910	1234	7456	254	0	4277	937	1138	0	102	0	1253	3310	8540	1691	352	618	138	7552	14052	2183	2579	1047	115	820	457	0	553	2697	208	1687	2537	925	107	299	963	708	8743	236	980	532	2970	0	652	329	2186	0	7026	16	1269	4456	10640	396	210	4252	5154	7077	0	4910	843	822	2081	733	7458	812	463	1007	1535	2511	624	2069	505	109	2884	10091	40	6475	72	0	367	970	22873	1508	2282	3790	18625	20103	22557	15089	22560	23721	11051	71	340	23	202	74	118	1328	40	27	149	12290	7370	19511	21519	26634	15963	9280	15077	15548	16435	17884	20605	19467	26211	17548	16625	17372	20017	29651	5579	19938	25777	22104	20174	16624	10388	12935	17107	18767	17451	13491	22986	18333	8275	11827	18441	8299	25250	20496	10407	22209	13343	17533	12219	23098	13328	12798	27255	27349	28399	20339	17119	11467	15522	10228	12482	10854	14052	19152	22235	15218	15171	20577	13670	17750	25853	8797	13083	18762	12939	14057	16648	13693	10189	10421	11781	8128	16859	17357	23412	11206	13120	15486	14288	14896	15910	10814	22824
Bacteroidota;Bacteroidia	9762	5366	4217	5644	0	14758	10557	7942	12805	7779	17098	3702	10162	9018	14673	13363	4656	11082	9480	17776	8366	10319	7658	13471	13676	10327	9948	7840	12999	14757	6500	1758	9548	6993	14512	23081	9018	10674	10640	6770	7309	9908	5116	7589	7230	6091	6445	7849	10044	15376	22079	26616	16199	6208	22255	45836	24921	19708	19513	20487	28061	34379	15251	29349	22532	2712	23180	29717	27171	12422	4589	24357	14573	13541	36014	21280	12387	24750	15024	14645	24676	7063	20559	26616	25504	12105	25218	31648	14680	17979	26717	20548	18302	16728	8	11892	14215	16933	13029	19946	17907	21852	7743	14295	29526	28341	21859	24138	29510	30602	10603	24750	20357	20769	7134	32058	28389	28558	24091	4	1845	21457	26617	22663	8933	28989	19328	17963	17362	16165	3445	25255	26494	20943	17232	9804	21764	15854	20810	3637	4211	21866	22883	14637	6912	20344	20314	15630	7297	30072	27133	29462	24184	34760	14822	12209	28933	26952	7670	3756	2239	9820	3050	3670	7242	7126	1173	4599	9220	6615	4748	2231	2770	3741	2035	23706	6225	10941	12818	4948	12632	6999	16340	5533	4960	10223	5244	7356	6219	3551	8272	13088	8977	4737	3647	7369	3237	7317	1497	6946	10127	10474	8763	1871	7116	10242	1501	6442	5986	6924	10944	6309	3084	5392	5775	4357	1616	6748	3920	2001	15490	3877	2432	3186	3870	10174	2790	13255	20913	12939	1131	9337	13650	2291	16019	11805	9794	4421	7054	10392	5755	5454	15984	10068	5687	6117	13670	19519	6693	15172	20950	18022	11516	9230	8660	9202	9401	11515	8974	7762	13857	17800	5986
Actinobacteriota;Actinobacteria	4430	6467	10534	13479	0	6628	6694	5001	4900	6572	3988	10561	10493	14944	2002	4194	2459	1372	6257	3245	2675	3636	8910	2072	6587	4725	5966	4560	5026	4257	15791	4401	7805	3599	3313	5285	2386	4648	7167	3596	7025	3539	9450	8029	4159	4402	7786	4444	11554	0	588	804	1073	595	1207	119	105	24	12	21	48	0	2216	35	206	18055	0	427	674	0	2243	86	2954	35	1338	0	443	0	0	0	103	0	328	52	146	32	0	181	3560	0	0	42	16	1121	0	171	618	235	438	0	476	1624	8	2673	0	19	213	362	43	0	299	95	72	104	191	368	209	0	2124	0	1317	0	1152	277	2880	659	178	75	99	91	958	287	39	1554	1492	303	974	1686	0	7694	1693	59	133	300	51	0	140	265	81	29	256	133	0	0	54	1179	248	28	8415	6278	7092	6444	4550	10123	10809	42	200	108	91	37	474	143	3	148	673	3696	19853	6330	2800	4552	6586	11681	2254	5812	12875	5672	3796	11374	6887	12878	9098	7219	5068	8014	12501	8830	5010	11677	9455	4291	10551	8024	8238	14420	12591	10582	6617	8202	3503	4130	6601	12015	7639	8047	9354	4053	7053	13271	8271	7142	6567	13568	5172	4843	7109	4670	20341	4370	2562	4811	21172	6197	402	12224	5753	10148	6187	8108	6959	1234	3851	25345	5275	3114	2217	3183	2502	4950	8086	13948	4186	7932	6298	6218	3008	5635	3433	7078	3103	11342	2937	3895	10466
Firmicutes;Clostridia	187	20	905	2611	0	0	0	0	0	0	0	0	4174	999	1344	0	789	3026	1606	0	1158	0	0	508	1717	0	0	2213	0	2789	3597	271	0	1042	0	877	0	0	312	5478	10	1921	964	1768	1540	0	76	1060	2094	10951	8521	11239	28908	21662	12826	1347	4038	9129	10772	4450	7846	8250	192	6162	9322	5133	20403	11753	8146	15747	2322	13705	14695	22080	14463	10238	30574	17841	18558	8805	10367	31559	14358	5546	10269	16970	3331	7625	16053	14820	2783	16165	5223	14754	3746	20137	18081	11837	20022	12053	13266	10265	26205	10632	6144	12888	9490	9781	3579	1763	10160	12045	19311	14648	20876	6030	16346	8710	10004	0	24243	22722	7641	6075	14021	9188	12316	10079	14703	9702	30213	12093	8210	17905	11738	27047	7819	13128	18423	19096	24902	15806	14149	28719	28552	21211	14533	13167	26892	6394	7476	1976	7490	1350	2542	27006	7206	4758	1884	428	961	0	0	0	0	2762	1892	5000	5376	2922	10434	5153	4709	3906	3956	0	0	0	1479	1645	1579	3208	5	19	859	0	9660	1863	1556	4498	0	3176	0	640	919	0	2201	443	1945	4430	2506	3525	0	0	2131	358	3149	1957	21384	7995	3156	1337	1113	3889	3329	0	6547	0	4345	0	2555	1293	3913	16	0	2800	0	6979	1592	8502	0	1781	4153	221	4081	3516	23	1260	1563	3608	0	0	5530	2753	2973	80	2922	3591	4289	2368	4411	3767	4525	5967	1719	0	3624	464	2488	2274	0	7886	4616
Proteobacteria;Alphaproteobacteria	5894	9536	6370	14037	4219	10431	6774	4024	4081	5195	4104	2614	3523	4500	4506	6766	1323	4490	2613	7393	9599	6769	2594	2759	2484	2568	3632	4350	6534	5625	1128	4615	2804	7378	4313	1954	7979	5846	6985	5450	7317	45	6286	5975	9998	760	4036	5581	1482	3452	2	0	0	0	0	0	0	0	264	0	808	0	0	21	0	0	204	0	0	0	0	5	100	0	0	0	0	0	0	0	0	0	2	0	0	0	39	0	198	0	0	82	0	0	0	0	41	0	0	0	203	0	0	227	0	0	0	1228	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	1615	0	0	0	0	160	0	0	0	0	0	0	344	5	244	88	0	0	24	0	0	27	34	0	112	0	0	0	0	0	8	0	33	10	0	2425	4941	12295	4839	12134	3754	9692	0	0	0	0	0	0	0	3	0	0	3140	8253	3751	4679	3178	7069	1103	3065	7748	2237	5192	2302	3006	4708	5967	2648	3736	1757	2332	703	2636	4182	1418	2276	70	4890	5621	7026	7325	3251	4988	312	3388	5531	3670	794	9208	4694	2325	6374	4749	2913	2873	13334	7181	5926	4232	6619	4863	4230	5508	5270	1167	3647	3913	9774	3185	7581	6514	72	1121	1899	8156	4231	2631	63	3632	1656	8201	1211	3882	2786	984	5443	1425	1661	3018	3142	1344	2098	7461	12571	3468	9465	1664	8784	2679	2719
Firmicutes;Bacilli	4408	917	5285	1764	0	0	0	0	44	0	0	10303	3704	4092	7393	4485	437	2600	0	1042	531	1949	3830	0	0	5	0	3921	2031	2104	2123	202	4365	3799	3690	1181	2641	0	1610	12	2238	0	7870	2866	0	13	0	14654	927	0	26	108	39	2484	44	278	44	366	23	814	19	63	1242	24	180	15770	26	0	85	0	18256	440	137	39	0	81	656	955	534	15	21	182	634	61	58	712	6	161	167	161	0	18	1616	48	38236	5073	212	154	3237	93	3579	1295	14257	0	0	0	0	316	9	0	8147	0	1411	277	190	105	229	75	0	0	1866	128	141	112	5534	1069	1186	1441	380	221	241	357	123	141	0	3261	816	10	396	2375	131	7	404	52	63	70	74	264	300	1198	26	8575	252	0	1121	293	33	52	7621	3114	389	560	1533	854	2356	1193	1851	108	123	606	2445	216	636	126	34	1712	4754	2550	0	3038	1360	3412	305	5051	3767	4947	0	335	2773	2057	7317	4873	3507	0	14893	6833	2039	162	9666	2242	2732	5302	0	4676	5691	4686	6734	3389	1048	3855	0	4000	1777	4766	11896	5029	4145	6289	1541	3658	52	4858	2965	2249	2794	3776	4127	2007	652	728	1253	1278	1144	1793	0	0	6294	0	0	1954	0	0	1469	4596	12102	1127	1947	959	3217	1767	0	3056	2605	0	0	2651	2736	3231	0	3768	0	0	0
Firmicutes;Negativicutes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	2865	0	8558	45	236	12	0	3	0	17	15	0	0	0	999	72	0	97	576	52	0	0	467	2425	0	49	302	0	15	0	0	0	45	144	199	0	115	541	443	1059	0	118	297	1143	0	32	359	56	0	0	0	1160	0	449	203	0	1197	0	0	0	309	0	114	16	11068	1396	74	0	0	0	1885	66	0	0	180	655	0	2307	0	0	505	0	564	59	116	0	394	0	1059	85	192	158	338	119	1119	0	9	0	0	851	386	0	243	0	46	12	0	0	0	0	0	0	0	0	0	594	204	19	64	944	76	39	678	82	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	1692	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	0	0	0	1054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bdellovibrionota;Oligoflexia	0	0	0	0	3597	0	0	0	692	0	0	0	0	0	508	577	894	0	761	0	0	803	964	0	424	1621	0	0	0	479	0	0	1207	330	0	247	846	684	39	984	810	1252	0	0	548	0	0	1509	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	0	471	0	1156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822	0	0	607	590	0	0	0	0	0	0	0	0	0	0	0	656	1282	0	0	0	0	0	0	0	217	435	0	0	0	0	0	0	0	0	0	342	0	363	1220	0	0	0	1060	0	135	812	1741	2086	0	2070	1303	0	0	669	0	0	0	0	0	508	0	0	0	374	3	0	0	0	689	657	1188	0	0	491	0	0	700	0	876	0	1486
Fusobacteriota;Fusobacteriia	0	1147	169	0	0	0	0	0	0	0	0	0	0	0	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2861	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	145	0	475	164	0	0	0	2	0	0	0	0	0	291	0	0	0	0	3	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5421	0	0	0	0	0	0	0	0	0	0	0	0	88	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1494	0	0	0	0	672	0	0	0	350	0	0	0	0	0	0	0	0	1767	0	0	0	0	0	0	0	0	0	0	6449	0	0	0	0	0	0	0	0	0	0	0	0	685	0	0	0	2959	4964	252	0	0	1356	0	3065	3474	0	0	587	0	494	0	3554	1432	1144	994	0	1647	0	0	0	835	0	1211	0	1370	1629	0	0
Actinobacteriota;Coriobacteriia	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	1785	0	0	0	0	0	0	0	0	0	0	877	0	0	0	0	740	0	0	0	0	0	0	0	0	0	0	30	28	169	34	204	61	237	139	7	419	44	62	0	202	22	128	601	22	60	307	24	0	0	349	59	0	52	223	0	69	11	107	882	245	18	69	113	0	0	523	347	0	92	29	786	0	190	594	37	794	83	233	95	0	858	8	98	50	13	134	6	10	0	279	127	720	21	108	33	68	0	959	624	108	30	136	74	18	168	751	52	1241	34	850	562	23	580	217	702	485	121	782	301	83	262	1729	15	120	156	569	0	12	21	0	10	36	1050	28	13	0	0	0	0	0	0	0	27	43	22	27	28	33	156	10	12	94	0	0	0	0	0	0	0	0	0	0	0	916	0	0	609	0	0	0	0	146	577	0	0	0	0	0	0	0	0	0	0	0	0	0	2536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
